# Residuals    
# Time         	p              	sigmaxx        	sigmaxy        	sigmayy        	sigmazz        
17.885         	1.77072360e-01	1.17357490e-05	9.49073360e-06	6.18717380e-05	0.00000000e+00
17.89          	1.50847730e-01	1.15833770e-05	9.22787220e-06	7.59897950e-05	0.00000000e+00
17.895         	1.24373360e-01	1.14311150e-05	8.96546090e-06	7.62607090e-05	0.00000000e+00
17.9           	1.55751430e-01	1.12789630e-05	8.70350170e-06	8.83451010e-05	0.00000000e+00
17.905         	2.44502850e-01	1.11269250e-05	8.44199940e-06	8.28752470e-05	0.00000000e+00
17.91          	5.12711540e-01	1.09750040e-05	8.18095710e-06	1.10393270e-04	0.00000000e+00
17.915         	2.01044420e-01	1.08231980e-05	7.92037460e-06	8.00235080e-05	0.00000000e+00
17.92          	1.15817940e-01	1.06715120e-05	7.66025660e-06	5.94406880e-05	0.00000000e+00
17.925         	6.57676250e-02	1.05199480e-05	7.40060640e-06	5.36265800e-05	0.00000000e+00
17.93          	2.52539910e-01	1.03685060e-05	7.14142480e-06	6.86934720e-05	0.00000000e+00
17.935         	1.18648130e-01	1.02171870e-05	6.88271400e-06	8.22928570e-05	0.00000000e+00
17.94          	1.73462910e-01	1.00659950e-05	6.62447810e-06	6.11223670e-05	0.00000000e+00
17.945         	4.07031540e-01	9.91493230e-06	6.36672020e-06	7.34137870e-05	0.00000000e+00
17.95          	1.29857320e-01	9.76399870e-06	6.10944120e-06	1.12023220e-04	0.00000000e+00
17.955         	1.97490100e-01	9.61319520e-06	5.85264340e-06	9.19329730e-05	0.00000000e+00
17.96          	1.57473230e-01	9.46252580e-06	5.59633060e-06	1.03409120e-04	0.00000000e+00
17.965         	8.55582960e-02	9.31199170e-06	5.34050500e-06	1.33510880e-04	0.00000000e+00
17.97          	1.20077450e-01	9.16159570e-06	5.08516970e-06	1.89118070e-04	0.00000000e+00
17.975         	4.66924680e-01	9.01133760e-06	4.83032600e-06	1.86569880e-04	0.00000000e+00
17.98          	1.25983410e-01	8.86121830e-06	4.57597610e-06	1.77463060e-04	0.00000000e+00
17.985         	1.80351990e-01	8.71124300e-06	4.32212400e-06	2.06918000e-04	0.00000000e+00
17.99          	4.49972840e-01	8.56141100e-06	4.06877110e-06	1.58852540e-04	0.00000000e+00
17.995         	1.38472780e-01	8.41172430e-06	3.81591990e-06	2.05198060e-04	0.00000000e+00
18             	2.19832550e-01	8.26218380e-06	3.56357250e-06	1.60431440e-04	0.00000000e+00
18.005         	9.58832770e-02	8.11279300e-06	3.31173210e-06	2.00841850e-04	0.00000000e+00
18.01          	1.38091300e-01	7.96355420e-06	3.06040130e-06	2.90412280e-04	0.00000000e+00
18.015         	2.92447540e-01	7.81446710e-06	2.80958160e-06	2.09004050e-04	0.00000000e+00
18.02          	3.23459240e-01	7.66553300e-06	2.55927530e-06	2.01251670e-04	0.00000000e+00
18.025         	1.36745120e-01	7.51675630e-06	2.30948570e-06	2.24055540e-04	0.00000000e+00
18.03          	1.93232650e-01	7.36813660e-06	2.06021450e-06	2.15305550e-04	0.00000000e+00
18.035         	1.48520540e-01	7.21967500e-06	1.81146370e-06	2.16759060e-04	0.00000000e+00
18.04          	7.03330420e-02	7.07137490e-06	1.56323630e-06	2.40773200e-04	0.00000000e+00
18.045         	1.39599010e-01	6.92323750e-06	1.31553450e-06	2.50124580e-04	0.00000000e+00
18.05          	1.87976210e-01	6.77526440e-06	1.06836040e-06	2.01877450e-04	0.00000000e+00
18.055         	8.64428940e-02	6.62745720e-06	8.21716270e-07	2.00245790e-04	0.00000000e+00
18.06          	3.07888680e-01	6.47952670e-06	3.02445080e-07	1.36603460e-04	0.00000000e+00
18.065         	1.00978450e-01	6.33176510e-06	1.39264720e-07	1.41654280e-04	0.00000000e+00
18.07          	1.27954590e-01	6.18426980e-06	8.51540750e-08	1.25864330e-04	0.00000000e+00
18.075         	9.59529410e-02	6.03707410e-06	2.33815500e-07	7.31508970e-05	0.00000000e+00
18.08          	1.75504960e-01	5.89018700e-06	3.93044010e-07	7.64573690e-05	0.00000000e+00
18.085         	5.31216820e-01	5.74361220e-06	5.52078830e-07	8.26694460e-05	0.00000000e+00
18.09          	3.32754200e-01	5.59734980e-06	7.10919950e-07	1.39960280e-04	0.00000000e+00
18.095         	9.83566060e-02	5.45140120e-06	8.69567490e-07	1.39295500e-04	0.00000000e+00
18.1           	4.10344840e-01	5.30576580e-06	1.02802160e-06	1.33812600e-04	0.00000000e+00
18.105         	4.48166750e-01	5.16004890e-06	1.52801860e-06	1.18686880e-04	0.00000000e+00
18.11          	1.72348640e-01	5.01432560e-06	1.85157380e-06	1.23754920e-04	0.00000000e+00
18.115         	2.75470760e-01	4.86868910e-06	2.11592420e-06	1.86295230e-04	0.00000000e+00
18.12          	9.18828440e-02	4.72319460e-06	2.36016360e-06	1.80733450e-04	0.00000000e+00
18.125         	2.99528560e-01	4.57787120e-06	2.59835330e-06	1.95244130e-04	0.00000000e+00
18.13          	2.35723770e-01	4.43272950e-06	2.83647220e-06	1.59366380e-04	0.00000000e+00
18.135         	1.28619420e-01	4.28777700e-06	3.07331840e-06	2.02851030e-04	0.00000000e+00
18.14          	1.68393200e-01	4.14301760e-06	3.30936460e-06	1.78177420e-04	0.00000000e+00
18.145         	1.87475920e-01	3.99845160e-06	3.54476580e-06	1.57462550e-04	0.00000000e+00
18.15          	1.35355250e-01	3.85408280e-06	3.77957400e-06	1.25712520e-04	0.00000000e+00
18.155         	1.46176990e-01	3.70991110e-06	4.01380330e-06	1.73250060e-04	0.00000000e+00
18.16          	7.36222490e-02	3.56593920e-06	4.24745840e-06	1.32527240e-04	0.00000000e+00
18.165         	1.62361860e-01	3.42216850e-06	4.48053920e-06	1.76322810e-04	0.00000000e+00
18.17          	1.15753530e-01	3.27860100e-06	4.71304480e-06	1.28813710e-04	0.00000000e+00
18.175         	1.63190210e-01	3.13523680e-06	4.94497190e-06	1.45844840e-04	0.00000000e+00
18.18          	2.62029150e-01	2.99207900e-06	5.17632030e-06	1.14512070e-04	0.00000000e+00
18.185         	1.46418910e-01	2.84912760e-06	5.40708650e-06	1.06463660e-04	0.00000000e+00
18.19          	1.27885060e-01	2.70638570e-06	5.63727020e-06	1.47563120e-04	0.00000000e+00
18.195         	4.09666130e-01	2.56385370e-06	5.86686840e-06	1.26341970e-04	0.00000000e+00
18.2           	1.17112680e-01	2.42153330e-06	6.09587920e-06	1.33095830e-04	0.00000000e+00
18.205         	2.41810830e-01	2.27942570e-06	6.32430020e-06	1.45086440e-04	0.00000000e+00
18.21          	2.15346560e-01	2.13792100e-06	6.55213150e-06	1.32954700e-04	0.00000000e+00
18.215         	2.14270450e-01	2.00437290e-06	6.77960950e-06	8.21768070e-05	0.00000000e+00
18.22          	1.69506310e-01	1.87193100e-06	7.00758050e-06	1.04050490e-04	0.00000000e+00
18.225         	1.70262220e-01	1.75214210e-06	7.23495290e-06	1.39072810e-04	0.00000000e+00
18.23          	1.20005150e-01	1.63988520e-06	7.46172270e-06	1.01475970e-04	0.00000000e+00
18.235         	1.70663920e-01	1.53662510e-06	7.68789070e-06	1.39851460e-04	0.00000000e+00
18.24          	8.65532210e-02	1.44286490e-06	7.91345320e-06	1.09715470e-04	0.00000000e+00
18.245         	1.02993180e-01	1.35874460e-06	8.13840890e-06	1.66062490e-04	0.00000000e+00
18.25          	1.43913870e-01	1.28440880e-06	8.36275600e-06	9.66245080e-05	0.00000000e+00
18.255         	9.38201010e-02	1.22001720e-06	8.58649280e-06	7.63086370e-05	0.00000000e+00
18.26          	2.98037220e-01	1.16565150e-06	8.80961640e-06	8.46719680e-05	0.00000000e+00
18.265         	1.27051130e-01	1.12141190e-06	9.03212690e-06	1.30447360e-04	0.00000000e+00
18.27          	1.43125610e-01	1.08726410e-06	9.25402210e-06	1.38189440e-04	0.00000000e+00
18.275         	1.73916510e-01	1.06323690e-06	9.47530130e-06	8.91451560e-05	0.00000000e+00
18.28          	2.69190790e-01	1.04945740e-06	9.69596080e-06	8.09175410e-05	0.00000000e+00
18.285         	1.71274580e-01	1.04576220e-06	9.91599940e-06	1.38789120e-04	0.00000000e+00
18.29          	2.76834250e-01	1.05182910e-06	1.01354160e-05	1.07958970e-04	0.00000000e+00
18.295         	9.45699220e-02	1.06758250e-06	1.03542070e-05	8.25947460e-05	0.00000000e+00
18.3           	4.42715660e-01	1.09272390e-06	1.05723730e-05	7.25637750e-05	0.00000000e+00
18.305         	1.49007760e-01	1.12721800e-06	1.07899120e-05	9.18950990e-05	0.00000000e+00
18.31          	1.47000870e-01	1.17071340e-06	1.10068220e-05	6.20347910e-05	0.00000000e+00
18.315         	1.63667570e-01	1.22304870e-06	1.12231020e-05	7.06607940e-05	0.00000000e+00
18.32          	1.46772710e-01	1.28399040e-06	1.14387490e-05	6.81336910e-05	0.00000000e+00
18.325         	6.90440820e-02	1.35320700e-06	1.16537650e-05	9.18590870e-05	0.00000000e+00
18.33          	1.93329490e-01	1.43041700e-06	1.18681420e-05	6.57344320e-05	0.00000000e+00
18.335         	1.61746870e-01	1.51535020e-06	1.20818850e-05	1.21095890e-04	0.00000000e+00
18.34          	1.38578140e-01	1.60758690e-06	1.22949870e-05	5.62354350e-05	0.00000000e+00
18.345         	1.13158360e-01	1.70678870e-06	1.25074500e-05	8.25492230e-05	0.00000000e+00
18.35          	2.61718990e-01	1.81244960e-06	1.27192740e-05	3.76222770e-05	0.00000000e+00
18.355         	5.63066990e-01	1.92412040e-06	1.29304530e-05	4.88177120e-05	0.00000000e+00
18.36          	1.36835330e-01	2.04119150e-06	1.31409860e-05	6.63599010e-05	0.00000000e+00
18.365         	1.00921730e-01	2.16299510e-06	1.33508760e-05	6.79125310e-05	0.00000000e+00
18.37          	1.15322560e-01	2.28929760e-06	1.35601160e-05	6.14663520e-05	0.00000000e+00
18.375         	2.46739610e-01	2.41985540e-06	1.37687080e-05	7.49303430e-05	0.00000000e+00
18.38          	2.43764580e-01	2.55286130e-06	1.39766510e-05	1.01534550e-04	0.00000000e+00
18.385         	1.32094970e-01	2.68609910e-06	1.41839400e-05	7.90302360e-05	0.00000000e+00
18.39          	4.76840240e-01	2.81907340e-06	1.43905790e-05	9.75818540e-05	0.00000000e+00
18.395         	9.39883400e-02	2.95178280e-06	1.45965620e-05	6.07979370e-05	0.00000000e+00
18.4           	1.02624320e-01	3.08422600e-06	1.48018880e-05	9.84501630e-05	0.00000000e+00
18.405         	1.94459360e-01	3.21640180e-06	1.50065580e-05	5.32691540e-05	0.00000000e+00
18.41          	7.33664310e-02	3.34830860e-06	1.52105660e-05	7.11969220e-05	0.00000000e+00
18.415         	2.37122650e-01	3.47994580e-06	1.54139160e-05	4.83089050e-05	0.00000000e+00
18.42          	2.08061900e-01	3.61131190e-06	1.56166050e-05	6.83927750e-05	0.00000000e+00
18.425         	1.49286710e-01	3.74240600e-06	1.58186330e-05	1.06168390e-04	0.00000000e+00
18.43          	1.63067790e-01	3.87322640e-06	1.60199960e-05	6.62278670e-05	0.00000000e+00
18.435         	1.65654430e-01	4.00377210e-06	1.62206920e-05	1.38690020e-04	0.00000000e+00
18.44          	2.30396420e-01	4.13404170e-06	1.64207230e-05	7.73714810e-05	0.00000000e+00
18.445         	4.86853040e-01	4.26403420e-06	1.66200850e-05	1.25079190e-04	0.00000000e+00
18.45          	1.35281210e-01	4.39383240e-06	1.68187780e-05	1.13180170e-04	0.00000000e+00
18.455         	2.00682630e-01	4.52348560e-06	1.70167980e-05	9.02130840e-05	0.00000000e+00
18.46          	1.11536650e-01	4.65285790e-06	1.72141480e-05	1.11053570e-04	0.00000000e+00
18.465         	9.81382620e-02	4.78194800e-06	1.74108260e-05	1.01742160e-04	0.00000000e+00
18.47          	2.19626440e-01	4.91075470e-06	1.76068300e-05	1.74958860e-04	0.00000000e+00
18.475         	1.11325690e-01	5.03927670e-06	1.78021580e-05	1.06635860e-04	0.00000000e+00
18.48          	1.34326370e-01	5.16751300e-06	1.79968100e-05	1.10018570e-04	0.00000000e+00
18.485         	5.92483450e-02	5.29546230e-06	1.81907840e-05	9.67306630e-05	0.00000000e+00
18.49          	2.52498780e-01	5.42312410e-06	1.83840810e-05	1.04958700e-04	0.00000000e+00
18.495         	3.44118160e-01	5.55049640e-06	1.85766970e-05	1.50977020e-04	0.00000000e+00
18.5           	1.02844880e-01	5.67757760e-06	1.87686290e-05	1.30671980e-04	0.00000000e+00
18.505         	1.39624190e-01	5.80436830e-06	1.89598830e-05	1.50363520e-04	0.00000000e+00
18.51          	4.00989240e-01	5.93086620e-06	1.91504520e-05	1.66378960e-04	0.00000000e+00
18.515         	2.63932750e-01	6.05707020e-06	1.93403360e-05	1.21933310e-04	0.00000000e+00
18.52          	3.40735410e-01	6.18297950e-06	1.95295340e-05	1.00337980e-04	0.00000000e+00
18.525         	1.48816080e-01	6.30859210e-06	1.97180430e-05	1.15231830e-04	0.00000000e+00
18.53          	1.14542010e-01	6.43390820e-06	1.99058660e-05	7.82660830e-05	0.00000000e+00
18.535         	1.35926080e-01	6.55892710e-06	2.00930030e-05	1.28149950e-04	0.00000000e+00
18.54          	2.08694220e-01	6.68364640e-06	2.02794490e-05	1.74899210e-04	0.00000000e+00
18.545         	9.35458320e-02	6.80806460e-06	2.04652010e-05	1.78312010e-04	0.00000000e+00
18.55          	2.49684780e-01	6.93218200e-06	2.06502630e-05	1.60924110e-04	0.00000000e+00
18.555         	1.31059170e-01	7.05599800e-06	2.08346320e-05	1.46613480e-04	0.00000000e+00
18.56          	1.93467810e-01	7.17953610e-06	2.10183070e-05	1.11308910e-04	0.00000000e+00
18.565         	1.07446870e-01	7.30277040e-06	2.12012910e-05	1.04436120e-04	0.00000000e+00
18.57          	9.22202310e-02	7.42569880e-06	2.13835770e-05	1.39947490e-04	0.00000000e+00
18.575         	1.19461920e-01	7.54832030e-06	2.15651650e-05	1.13199020e-04	0.00000000e+00
18.58          	1.58443210e-01	7.67063340e-06	2.17460530e-05	9.49185420e-05	0.00000000e+00
18.585         	1.61472450e-01	7.79263830e-06	2.19262440e-05	1.15199430e-04	0.00000000e+00
18.59          	1.11406070e-01	7.91433370e-06	2.21057360e-05	8.23641870e-05	0.00000000e+00
18.595         	1.62184750e-01	8.03571860e-06	2.22845270e-05	1.31178620e-04	0.00000000e+00
18.6           	1.00048950e-01	8.15679260e-06	2.24626210e-05	7.03696560e-05	0.00000000e+00
18.605         	3.68041800e-01	8.27755250e-06	2.26400070e-05	5.62834220e-05	0.00000000e+00
18.61          	1.20340420e-01	8.39799910e-06	2.28166920e-05	1.15037100e-04	0.00000000e+00
18.615         	1.42696660e-01	8.51813210e-06	2.29926750e-05	1.22264510e-04	0.00000000e+00
18.62          	5.75175510e-02	8.63794800e-06	2.31679500e-05	6.71864560e-05	0.00000000e+00
18.625         	2.63181630e-01	8.75744870e-06	2.33425230e-05	8.30394670e-05	0.00000000e+00
18.63          	2.09043640e-01	8.87663030e-06	2.35163850e-05	7.90655460e-05	0.00000000e+00
18.635         	8.15600390e-02	8.99549390e-06	2.36895410e-05	1.35683280e-04	0.00000000e+00
18.64          	2.82493180e-01	9.11403810e-06	2.38619900e-05	4.68384340e-05	0.00000000e+00
18.645         	2.09952080e-01	9.23226300e-06	2.40337330e-05	9.78956730e-05	0.00000000e+00
18.65          	2.22295840e-01	9.35016580e-06	2.42047640e-05	1.01357890e-04	0.00000000e+00
18.655         	3.85187550e-01	9.46774610e-06	2.43750850e-05	5.40350070e-05	0.00000000e+00
18.66          	1.07805290e-01	9.58500200e-06	2.45446910e-05	7.83228390e-05	0.00000000e+00
18.665         	1.28488940e-01	9.70193550e-06	2.47135900e-05	8.29117860e-05	0.00000000e+00
18.67          	9.62270770e-02	9.81854240e-06	2.48817730e-05	5.64463660e-05	0.00000000e+00
18.675         	1.38001820e-01	9.93482370e-06	2.50492430e-05	9.00783330e-05	0.00000000e+00
18.68          	3.37830550e-01	1.00507800e-05	2.52160040e-05	7.30575450e-05	0.00000000e+00
18.685         	7.73332370e-02	1.01664070e-05	2.53820470e-05	7.15862820e-05	0.00000000e+00
18.69          	1.21271640e-01	1.02817050e-05	2.55473750e-05	7.17077640e-05	0.00000000e+00
18.695         	1.34228240e-01	1.03966730e-05	2.57119840e-05	9.32834570e-05	0.00000000e+00
18.7           	1.28500970e-01	1.05113110e-05	2.58758770e-05	6.15896490e-05	0.00000000e+00
18.705         	1.74760410e-01	1.06256190e-05	2.60390580e-05	7.93103230e-05	0.00000000e+00
18.71          	1.00843830e-01	1.07395940e-05	2.62015180e-05	1.28030560e-04	0.00000000e+00
18.715         	1.44249590e-01	1.08532340e-05	2.63632570e-05	9.61207400e-05	0.00000000e+00
18.72          	1.04034660e-01	1.09665430e-05	2.65242810e-05	7.10133190e-05	0.00000000e+00
18.725         	1.35371720e-01	1.10795160e-05	2.66845840e-05	8.88813420e-05	0.00000000e+00
18.73          	9.38568020e-02	1.11921530e-05	2.68441660e-05	1.07746380e-04	0.00000000e+00
18.735         	2.22986420e-01	1.13044540e-05	2.70030270e-05	6.84274840e-05	0.00000000e+00
18.74          	8.23812870e-02	1.14164180e-05	2.71611670e-05	5.00787130e-05	0.00000000e+00
18.745         	7.88853510e-02	1.15280420e-05	2.73185810e-05	8.05888070e-05	0.00000000e+00
18.75          	6.21919180e-02	1.16393300e-05	2.74752790e-05	6.09728230e-05	0.00000000e+00
18.755         	1.94872020e-01	1.17502760e-05	2.76312490e-05	7.29049530e-05	0.00000000e+00
18.76          	1.00063480e-01	1.18608820e-05	2.77864960e-05	4.90227970e-05	0.00000000e+00
18.765         	1.92201600e-01	1.19711470e-05	2.79410210e-05	7.39877470e-05	0.00000000e+00
18.77          	2.11673520e-01	1.20810700e-05	2.80948210e-05	1.15629720e-04	0.00000000e+00
18.775         	1.40485830e-01	1.21906500e-05	2.82478960e-05	1.08540570e-04	0.00000000e+00
18.78          	4.03123480e-01	1.22998880e-05	2.84002490e-05	6.06494540e-05	0.00000000e+00
18.785         	9.21133810e-02	1.24087800e-05	2.85518740e-05	7.71343250e-05	0.00000000e+00
18.79          	4.40587790e-01	1.25173250e-05	2.87027680e-05	1.40001930e-04	0.00000000e+00
18.795         	1.21573960e-01	1.26255260e-05	2.88529380e-05	1.08633540e-04	0.00000000e+00
18.8           	1.47611090e-01	1.27333800e-05	2.90023810e-05	5.73139000e-05	0.00000000e+00
18.805         	1.38213680e-01	1.28408880e-05	2.91511010e-05	9.39180220e-05	0.00000000e+00
18.81          	1.10696180e-01	1.29480450e-05	2.92990860e-05	7.50618260e-05	0.00000000e+00
18.815         	2.09864700e-01	1.30548540e-05	2.94463450e-05	1.07585050e-04	0.00000000e+00
18.82          	1.69184670e-01	1.31613140e-05	2.95928760e-05	8.36694810e-05	0.00000000e+00
18.825         	7.13729510e-02	1.32674230e-05	2.97386770e-05	1.01004110e-04	0.00000000e+00
18.83          	6.74208000e-02	1.33731820e-05	2.98837530e-05	8.97003780e-05	0.00000000e+00
18.835         	4.83654820e-01	1.34785880e-05	3.00280930e-05	8.80966990e-05	0.00000000e+00
18.84          	2.19137450e-01	1.35836410e-05	3.01717050e-05	9.06745660e-05	0.00000000e+00
18.845         	2.62828510e-01	1.36883430e-05	3.03145900e-05	9.49510080e-05	0.00000000e+00
18.85          	2.91900420e-01	1.37926900e-05	3.04567430e-05	7.64613160e-05	0.00000000e+00
18.855         	1.50788170e-01	1.38966830e-05	3.05981640e-05	1.25820160e-04	0.00000000e+00
18.86          	2.30515630e-01	1.40003190e-05	3.07388530e-05	1.12848390e-04	0.00000000e+00
18.865         	1.46614620e-01	1.41036000e-05	3.08788100e-05	9.58023750e-05	0.00000000e+00
18.87          	1.10815160e-01	1.42065240e-05	3.10180360e-05	8.10540790e-05	0.00000000e+00
18.875         	1.13070020e-01	1.43090910e-05	3.11565290e-05	8.33155240e-05	0.00000000e+00
18.88          	2.11953310e-01	1.44112980e-05	3.12942860e-05	9.43072970e-05	0.00000000e+00
18.885         	2.24901300e-01	1.45131500e-05	3.14313170e-05	6.10307070e-05	0.00000000e+00
18.89          	1.93608230e-01	1.46146410e-05	3.15676140e-05	8.36670510e-05	0.00000000e+00
18.895         	7.11654540e-02	1.47157710e-05	3.17031730e-05	6.41478880e-05	0.00000000e+00
18.9           	1.44245610e-01	1.48165430e-05	3.18380060e-05	5.99280510e-05	0.00000000e+00
18.905         	1.18408180e-01	1.49169530e-05	3.19721030e-05	8.31571160e-05	0.00000000e+00
18.91          	1.44687410e-01	1.50170010e-05	3.21054670e-05	5.40012520e-05	0.00000000e+00
18.915         	2.16278060e-01	1.51166840e-05	3.22380920e-05	5.92397580e-05	0.00000000e+00
18.92          	1.40216190e-01	1.52160080e-05	3.23699900e-05	5.65372600e-05	0.00000000e+00
18.925         	1.72126940e-01	1.53149670e-05	3.25011520e-05	4.06156230e-05	0.00000000e+00
18.93          	1.24456500e-01	1.54135620e-05	3.26315800e-05	6.49268490e-05	0.00000000e+00
18.935         	1.09290880e-01	1.55117930e-05	3.27612730e-05	5.84768210e-05	0.00000000e+00
18.94          	1.49327480e-01	1.56096560e-05	3.28902280e-05	5.90835160e-05	0.00000000e+00
18.945         	1.22820630e-01	1.57071560e-05	3.30184560e-05	7.68144490e-05	0.00000000e+00
18.95          	1.49960880e-01	1.58042880e-05	3.31459460e-05	5.99318390e-05	0.00000000e+00
18.955         	1.19654130e-01	1.59010540e-05	3.32727020e-05	6.80231490e-05	0.00000000e+00
18.96          	1.33208820e-01	1.59974500e-05	3.33987190e-05	7.83534410e-05	0.00000000e+00
